Date,Day,Open,High,Low,Close,Volume
2024-10-01 16:44:00,2,63936.1,63938.5,63936,63945.6,0.48144199
2024-10-01 16:45:00,2,63938.6,63928.4,63928.4,63938.6,1.61262694
2024-10-01 16:46:00,2,63928.5,63929.9,63928.4,63930,0.24728736
2024-10-01 16:47:00,2,63929.9,63926.1,63917.6,63930,2.06745707
2024-10-01 16:48:00,2,63926.2,63936.1,63926.1,63937.7,1.08657621
2024-10-01 16:49:00,2,63936.2,63937.6,63936.1,63937.7,0.12901227
2024-10-01 16:50:00,2,63937.7,63930.8,63918.1,63937.7,1.35130982
2024-10-01 16:51:00,2,63931.3,63931.6,63920,63932.4,0.90637378
2024-10-01 16:52:00,2,63931.6,63927.8,63925.3,63931.6,0.25182135
2024-10-01 16:53:00,2,63927.8,63960.7,63927.8,63960.7,1.73092489
2024-10-01 16:54:00,2,63960.7,63947.1,63946.1,63961.5,2.78679054
2024-10-01 16:55:00,2,63947.2,63959.3,63947.1,63959.3,0.73622534
2024-10-01 16:56:00,2,63959.9,63940,63940,63960.7,8.33435644
2024-10-01 16:57:00,2,63940,63920,63920,63940.1,3.22285159
2024-10-01 16:58:00,2,63920,63904,63904,63920.1,1.18710769
2024-10-01 16:59:00,2,63904,63863.9,63852.3,63904.1,5.4813966
2024-10-01 17:00:00,2,63864,63877.1,63856.1,63883.4,4.4795528
2024-10-01 17:01:00,2,63877.2,63877.8,63875.9,63887.3,1.89842768
2024-10-01 17:02:00,2,63877.8,63884.1,63877.8,63888,0.123741
2024-10-01 17:03:00,2,63884.1,63892,63880,63895.4,2.65513417
2024-10-01 17:04:00,2,63892,63867.9,63858.1,63892.1,3.939846
2024-10-01 17:05:00,2,63867.9,63879.6,63859.2,63879.7,2.23313314
2024-10-01 17:06:00,2,63879.7,63885.3,63876.4,63887.8,0.30508852
2024-10-01 17:07:00,2,63884.5,63875.7,63868.3,63884.5,1.95685702
2024-10-01 17:08:00,2,63876.3,63810.1,63808.5,63876.4,8.32790244
2024-10-01 17:09:00,2,63810,63794.1,63786,63820,5.1541399
2024-10-01 17:10:00,2,63794.2,63823.8,63794.1,63823.9,3.83969959
2024-10-01 17:11:00,2,63823.8,63830,63823.8,63836.8,2.38912386
2024-10-01 17:12:00,2,63830.1,63795,63795,63830.1,4.14886146
2024-10-01 17:13:00,2,63795.1,63734.5,63724,63809.2,20.38315649
2024-10-01 17:14:00,2,63734.5,63754.5,63722,63760.7,1.78485528
2024-10-01 17:15:00,2,63754.1,63779.3,63749.2,63779.3,3.10345494
2024-10-01 17:16:00,2,63779.3,63786.6,63779.2,63787.7,0.40954366
2024-10-01 17:17:00,2,63786.6,63792.4,63776,63802.9,8.20116211
2024-10-01 17:18:00,2,63792.5,63785.3,63780,63792.5,0.16592666
2024-10-01 17:19:00,2,63785.4,63843.8,63785.3,63845.9,6.80761968
2024-10-01 17:20:00,2,63843.8,63839.9,63820,63843.8,1.46216165
2024-10-01 17:21:00,2,63839.9,63811.6,63811.6,63843.9,1.00287579
2024-10-01 17:22:00,2,63811.7,63858,63811.6,63870,0.5082765
2024-10-01 17:23:00,2,63858.1,63848,63848,63858.1,0.86426222
2024-10-01 17:24:00,2,63848,63830.2,63822,63848,2.42962614
2024-10-01 17:25:00,2,63830.1,63827.8,63820,63844.2,2.19450192
2024-10-01 17:26:00,2,63827.9,63852.7,63826,63852.8,0.5351085
2024-10-01 17:27:00,2,63852.7,63851.1,63851.1,63873.8,2.1735771
2024-10-01 17:28:00,2,63851.1,63846,63838,63851.2,0.49807093
2024-10-01 17:29:00,2,63846,63854.1,63846,63855.9,0.19038256
2024-10-01 17:30:00,2,63854.1,63850,63842,63859.9,1.38757955
2024-10-01 17:31:00,2,63850,63824.9,63810,63850,1.67617469
2024-10-01 17:32:00,2,63824.9,63818,63812,63825.9,0.50927243
2024-10-01 17:33:00,2,63818.1,63832.2,63810,63833.3,0.61309993
2024-10-01 17:34:00,2,63832.3,63880.4,63830.1,63881.9,0.32766813
2024-10-01 17:35:00,2,63880.4,63842,63842,63885.5,3.26029912
2024-10-01 17:36:00,2,63842.1,63853.6,63840.7,63853.7,2.80597587
2024-10-01 17:37:00,2,63853.7,63877.9,63853.6,63878,2.05085005
2024-10-01 17:38:00,2,63878,63907.8,63878,63909.7,2.10459157
2024-10-01 17:39:00,2,63907.9,63909.9,63891.7,63909.9,0.49386015
2024-10-01 17:40:00,2,63910,63904.2,63896,63913.8,0.94735927
2024-10-01 17:41:00,2,63904.2,63905.9,63896,63906,1.22791239
2024-10-01 17:42:00,2,63906,63900,63900,63907.3,0.52024968
2024-10-01 17:43:00,2,63900.1,63880,63880,63900.1,0.81472994
2024-10-01 17:44:00,2,63880.1,63880,63880,63880.1,0.28204639
2024-10-01 17:45:00,2,63880,63907.9,63880,63908,9.93782212
2024-10-01 17:46:00,2,63908,63906.1,63905.1,63923.2,2.78901129
2024-10-01 17:47:00,2,63906.2,63900.3,63895,63909.9,4.96198742
2024-10-01 17:48:00,2,63900.4,63919.9,63900,63919.9,1.23001058
2024-10-01 17:49:00,2,63918.8,63919.9,63916,63920,0.12534847
2024-10-01 17:50:00,2,63920,63922,63919.9,63947.8,1.26799568
2024-10-01 17:51:00,2,63922,63919.9,63904,63922,1.49464332
2024-10-01 17:52:00,2,63919.9,63912,63912,63919.9,1.88382732
2024-10-01 17:53:00,2,63912,63934.6,63912,63939.1,7.36311481
2024-10-01 17:54:00,2,63934.7,63924,63924,63934.7,0.59888442
2024-10-01 17:55:00,2,63923.7,63920.5,63915,63923.7,0.77682969
2024-10-01 17:56:00,2,63921,63923.7,63921,63947.4,2.93592608
2024-10-01 17:57:00,2,63923.7,63923.5,63923.5,63923.8,0.12297529
2024-10-01 17:58:00,2,63923.5,63915,63915,63923.6,0.35032144
2024-10-01 17:59:00,2,63915,63915,63915,63915.1,1.60520502
2024-10-01 18:00:00,2,63915.1,63961.5,63915,63970.4,5.73080384
2024-10-01 18:01:00,2,63961.5,63950,63945.6,63961.6,0.8131252
2024-10-01 18:02:00,2,63953.3,63975.9,63953.3,63976,0.44934035
2024-10-01 18:03:00,2,63976,63975.9,63975.9,63985.9,0.9271302
2024-10-01 18:04:00,2,63975.9,63935,63935,63976,4.76101304
2024-10-01 18:05:00,2,63935,63948.9,63935,63950,1.63412897
2024-10-01 18:06:00,2,63947.5,63949.9,63936,63954.9,1.37293092
2024-10-01 18:07:00,2,63950,63917,63917,63950,0.91804967
2024-10-01 18:08:00,2,63917.1,63913.4,63907.5,63917.1,1.75018451
2024-10-01 18:09:00,2,63913.5,63913.6,63907.6,63916,0.55313934
2024-10-01 18:10:00,2,63913.7,63958.8,63913.7,63959.3,1.08746109
2024-10-01 18:11:00,2,63958.8,63936.6,63936.6,63958.9,1.40606582
2024-10-01 18:12:00,2,63938,63952,63938,63955,0.88520211
2024-10-01 18:13:00,2,63952.1,63941.9,63941.9,63952.1,0.18996603
2024-10-01 18:14:00,2,63942,63932.8,63929.5,63942,0.25685904
2024-10-01 18:15:00,2,63932.9,63904,63904,63932.9,1.70932575
2024-10-01 18:16:00,2,63904.1,63910.8,63882.6,63917.2,2.16544937
2024-10-01 18:17:00,2,63910.8,63907.2,63907.2,63937.8,2.2326081
2024-10-01 18:18:00,2,63907.3,63885.5,63885.5,63907.3,2.68387526
2024-10-01 18:19:00,2,63885.6,63886.2,63866,63889.9,1.7926336
2024-10-01 18:20:00,2,63886.2,63878,63870,63886.3,0.74812186
2024-10-01 18:21:00,2,63878.1,63870,63870,63880,0.61914439
2024-10-01 18:22:00,2,63870.1,63849.8,63848,63870.1,1.85040958
2024-10-01 18:23:00,2,63849.8,63849.9,63846.2,63854,0.76280793
2024-10-01 18:24:00,2,63850,63818.1,63818.1,63850,1.35757514
2024-10-01 18:25:00,2,63818,63830.3,63815.8,63832,0.74285093
2024-10-01 18:26:00,2,63830.4,63834.1,63830.3,63840,0.55041639
2024-10-01 18:27:00,2,63834.1,63836.8,63830.3,63836.8,4.55476012
2024-10-01 18:28:00,2,63839,63824.9,63820,63839.9,2.04262115
2024-10-01 18:29:00,2,63824.9,63826,63824.9,63833.1,0.46067648
2024-10-01 18:30:00,2,63826.1,63831.7,63823.1,63850,3.11540569
2024-10-01 18:31:00,2,63831.7,63804.1,63802.1,63831.7,0.72102697
2024-10-01 18:32:00,2,63806,63779.4,63779.4,63806.1,4.96889257
2024-10-01 18:33:00,2,63779.9,63782.2,63760,63786,1.46449087
2024-10-01 18:34:00,2,63780.2,63791.9,63768,63792,1.46550204
2024-10-01 18:35:00,2,63791.9,63788.1,63784.1,63796.8,0.63046192
2024-10-01 18:36:00,2,63788.1,63785.7,63784.1,63788.1,0.58150667
2024-10-01 18:37:00,2,63785.8,63759.9,63755.9,63785.8,0.67577226
2024-10-01 18:38:00,2,63760,63750.4,63750.4,63760,0.78059027
2024-10-01 18:39:00,2,63750.5,63756.6,63750.5,63761.7,0.46159724
2024-10-01 18:40:00,2,63756.1,63757.1,63754,63757.2,0.29125566
2024-10-01 18:41:00,2,63757.1,63764.1,63757.1,63774.9,1.13103639
2024-10-01 18:42:00,2,63764.1,63762.2,63762.2,63764.2,0.96474659
2024-10-01 18:43:00,2,63762.3,63786.1,63762.3,63792,1.23990284
2024-10-01 18:44:00,2,63786.1,63790.1,63786.1,63792.8,0.39459596
2024-10-01 18:45:00,2,63790.1,63776,63768.1,63790.1,1.41303962
2024-10-01 18:46:00,2,63776.1,63766,63766,63800,2.51626013
2024-10-01 18:47:00,2,63766,63767.6,63762.3,63769.2,0.66736217
2024-10-01 18:48:00,2,63767.7,63774,63764.1,63784,0.24191301
2024-10-01 18:49:00,2,63774,63778,63774,63787.8,0.46555573
2024-10-01 18:50:00,2,63778.1,63783.2,63765,63792,0.60704938
2024-10-01 18:51:00,2,63783.2,63811.2,63776.1,63811.3,0.41393717
2024-10-01 18:52:00,2,63811.5,63847.7,63811.5,63847.7,0.82320742
2024-10-01 18:53:00,2,63847.9,63813.3,63811.2,63847.9,4.11065905
2024-10-01 18:54:00,2,63813.4,63810,63810,63819.5,0.50064668
2024-10-01 18:55:00,2,63810.1,63780,63780,63810.1,1.75586486
2024-10-01 18:56:00,2,63780.1,63725,63725,63784.5,10.06909383
2024-10-01 18:57:00,2,63725,63737.6,63725,63737.6,4.6189126
2024-10-01 18:58:00,2,63737.6,63744.9,63733.3,63749.8,2.55216427
2024-10-01 18:59:00,2,63745,63725,63725,63745,0.72786467
2024-10-01 19:00:00,2,63725.1,63686,63676.1,63725.1,11.42184522
2024-10-01 19:01:00,2,63686,63742.6,63682.6,63746.5,3.86183604
2024-10-01 19:02:00,2,63742.6,63746.2,63737.3,63757.4,7.73971152
2024-10-01 19:03:00,2,63746.6,63746.2,63736,63758,5.92179762
2024-10-01 19:04:00,2,63746.3,63760,63746.2,63765,2.02674986
2024-10-01 19:05:00,2,63760,63748,63748,63776.5,3.18975056
2024-10-01 19:06:00,2,63749.4,63738.1,63738.1,63761.9,0.98809423
2024-10-01 19:07:00,2,63739.8,63773.9,63739.8,63774,0.83800319
2024-10-01 19:08:00,2,63773.9,63783.2,63773.9,63783.3,0.31413878
2024-10-01 19:09:00,2,63783.2,63792,63776.3,63793,0.22010792
2024-10-01 19:10:00,2,63792,63758.8,63758.5,63797.9,3.16851361
2024-10-01 19:11:00,2,63758.9,63769.9,63756.6,63770.2,7.30259444
2024-10-01 19:12:00,2,63770,63772,63769.9,63774.5,0.17229016
2024-10-01 19:13:00,2,63772.1,63766,63760.8,63772.1,0.6193258
2024-10-01 19:14:00,2,63766.1,63773.8,63756.6,63773.9,0.6498989
2024-10-01 19:15:00,2,63773.9,63760,63760,63775.9,1.66048364
2024-10-01 19:16:00,2,63762.1,63739.7,63738.1,63776.3,2.53207778
2024-10-01 19:17:00,2,63739.7,63741.1,63720.1,63746.6,2.1940797
2024-10-01 19:18:00,2,63741,63770,63741,63774.9,1.05681581
2024-10-01 19:19:00,2,63770.1,63774.4,63770,63781.3,1.41175991
2024-10-01 19:20:00,2,63774.5,63776.5,63773,63776.6,0.15776594
2024-10-01 19:21:00,2,63776.6,63778,63776.5,63794,1.2830367
2024-10-01 19:22:00,2,63778.1,63748,63748,63783.5,1.21618794
2024-10-01 19:23:00,2,63748,63720,63717.1,63748.1,1.43417156
2024-10-01 19:24:00,2,63720,63761.9,63710.4,63770,2.6619864
2024-10-01 19:25:00,2,63761.9,63794,63761.9,63799.9,0.89435047
2024-10-01 19:26:00,2,63794,63793.9,63785,63799.1,0.64985823
2024-10-01 19:27:00,2,63794,63804,63791.1,63805.9,0.34113468
2024-10-01 19:28:00,2,63803.7,63811.8,63796.6,63811.9,0.45713681
2024-10-01 19:29:00,2,63811.8,63774,63774,63811.8,3.0625036
2024-10-01 19:30:00,2,63774.1,63688.1,63682,63774.1,21.79306909
2024-10-01 19:31:00,2,63688.9,63711.1,63688.9,63736,2.69878346
2024-10-01 19:32:00,2,63711.2,63729.9,63711.2,63742,0.85271843
2024-10-01 19:33:00,2,63729,63707.9,63707,63748,1.21574239
2024-10-01 19:34:00,2,63708,63764,63698.4,63766,2.17999444
2024-10-01 19:35:00,2,63764.1,63766.2,63764.1,63776.6,1.75380036
2024-10-01 19:36:00,2,63765.7,63746.4,63746.4,63767.9,0.92956258
2024-10-01 19:37:00,2,63746.4,63722,63719.9,63746.4,1.73706123
2024-10-01 19:38:00,2,63721.9,63719.9,63711,63728,1.17227691
2024-10-01 19:39:00,2,63719.6,63717.5,63711,63719.6,0.29119963
2024-10-01 19:40:00,2,63718,63708.1,63696,63723.2,0.87032466
2024-10-01 19:41:00,2,63708.1,63707.9,63682.5,63708.1,1.15006873
2024-10-01 19:42:00,2,63708,63717.5,63707.9,63725,3.4660834
2024-10-01 19:43:00,2,63717.6,63669.5,63656,63717.6,6.82903761
2024-10-01 19:44:00,2,63668,63619.9,63611,63668,6.28342197
2024-10-01 19:45:00,2,63620,63608.1,63603.9,63640,1.97259446
2024-10-01 19:46:00,2,63608.1,63609.9,63575.1,63611.9,3.25486883
2024-10-01 19:47:00,2,63609.9,63597.9,63588,63614,0.87050278
2024-10-01 19:48:00,2,63597.9,63663,63597.8,63663.1,3.91515873
2024-10-01 19:49:00,2,63663.1,63692,63663.1,63698,5.43008507
2024-10-01 19:50:00,2,63693.5,63702.8,63693.4,63719.6,6.58037818
2024-10-01 19:51:00,2,63702.6,63694.1,63678,63713.3,0.45859872
2024-10-01 19:52:00,2,63694,63654,63637.4,63710,2.28048063
2024-10-01 19:53:00,2,63654,63645.9,63636,63654,0.66453617
2024-10-01 19:54:00,2,63646,63676.8,63645.9,63686.1,5.95025016
2024-10-01 19:55:00,2,63677.4,63683.4,63674,63688.8,2.10676735
2024-10-01 19:56:00,2,63682.7,63683.4,63675.1,63683.4,0.50639995
2024-10-01 19:57:00,2,63684.9,63676.2,63676.2,63685,0.37064833
2024-10-01 19:58:00,2,63676.2,63664,63664,63676.2,0.72097724
2024-10-01 19:59:00,2,63664,63663.2,63663.2,63674.9,1.52284412
2024-10-02 02:00:00,3,61991.9,61920.3,61920,61991.9,6.56650528
2024-10-02 02:01:00,3,61920.4,61918.1,61907.9,61955.3,4.67075997
2024-10-02 02:02:00,3,61918.2,61942.8,61888,61952.2,16.879938
2024-10-02 02:03:00,3,61942,61936.4,61898,61974,8.99961962
2024-10-02 02:04:00,3,61935.9,61888.3,61860.1,61935.9,31.84692314
2024-10-02 02:05:00,3,61888.4,61867.9,61867.9,61904,12.14042886
2024-10-02 02:06:00,3,61867.8,61854,61832,61883.9,30.52275803
2024-10-02 02:07:00,3,61856.1,61885.5,61852,61885.5,6.24979693
2024-10-02 02:08:00,3,61887,61928.7,61887,61940,5.53246384
2024-10-02 02:09:00,3,61928.7,61898,61866,61928.7,4.66966755
2024-10-02 02:10:00,3,61898.1,61891.9,61855.6,61908.6,13.59797406
2024-10-02 02:11:00,3,61891.9,61815.9,61781.4,61891.9,24.82566599
2024-10-02 02:12:00,3,61817,61816.5,61798,61843.6,2.48132367
2024-10-02 02:13:00,3,61816,61786.1,61780,61845.7,5.73882221
2024-10-02 02:14:00,3,61786.2,61788.2,61768,61821.9,5.77548092
2024-10-02 02:15:00,3,61786.2,61751.9,61742.6,61828,8.31111964
2024-10-02 02:16:00,3,61754,61609.2,61609.2,61773.1,31.36040569
2024-10-02 02:17:00,3,61609.2,61721.5,61606.1,61721.5,8.86941749
2024-10-02 02:18:00,3,61721.4,61804.2,61711.1,61831.5,13.18645239
2024-10-02 02:19:00,3,61811.7,61853.5,61804.8,61871,8.22563336
2024-10-02 02:20:00,3,61853.5,61890.5,61828.1,61890.6,8.21990523
2024-10-02 02:21:00,3,61890.6,61902.6,61874,61948.9,6.19785112
2024-10-02 02:22:00,3,61907,61938,61907,61946.9,3.1578139
2024-10-02 02:23:00,3,61938.4,61929.5,61912.1,61963.9,3.32568674
2024-10-02 02:24:00,3,61927.4,61986.1,61920.2,62002,4.96393548
2024-10-02 02:25:00,3,61986.1,62058,61984,62094.5,7.66169109
2024-10-02 02:26:00,3,62058.1,62045,62034.1,62077.9,10.89915495
2024-10-02 02:27:00,3,62045.9,62047,61996.2,62054.3,14.86716793
2024-10-02 02:28:00,3,62049.9,61998.7,61989.3,62049.9,11.21924232
2024-10-02 02:29:00,3,62002.3,62047.9,62002.3,62053.9,9.62250043
2024-10-02 02:30:00,3,62045.1,61999,61961.3,62045.1,2.86140596
2024-10-02 02:31:00,3,62001.6,61980.1,61974.1,62047.8,2.90117742
2024-10-02 02:32:00,3,61981.9,61933.5,61932,62001.6,1.34915181
2024-10-02 02:33:00,3,61933.6,61943.8,61933.6,61981.8,0.98396765
2024-10-02 02:34:00,3,61943.8,61876.9,61876.9,61990,15.38742514
2024-10-02 02:35:00,3,61876.5,61838.4,61832.9,61932,28.83675023
2024-10-02 02:36:00,3,61838.5,61889.9,61814,61919.9,16.6262174
2024-10-02 02:37:00,3,61889.9,61921.9,61871.6,61939.9,5.10575967
2024-10-02 02:38:00,3,61922,61999.9,61922,62000,4.08518544
2024-10-02 02:39:00,3,62000,62029.7,62000,62083.3,22.29917447
2024-10-02 02:40:00,3,62029.7,62029.5,62026,62093.9,3.82951301
2024-10-02 02:41:00,3,62029.4,61899.6,61884.3,62035.7,7.02021114
2024-10-02 02:42:00,3,61902.5,61941.4,61888.5,61942.7,3.75608437
2024-10-02 02:43:00,3,61942.7,61880,61880,61942.7,1.8753775
2024-10-02 02:44:00,3,61880.8,61869.6,61832.1,61887.9,5.6772027
2024-10-02 02:45:00,3,61870,61842,61824.1,61880.8,6.25789367
2024-10-02 02:46:00,3,61842.1,61847.5,61812,61871.6,6.66344162
2024-10-02 02:47:00,3,61847,61802.4,61800.5,61862,3.24358996
2024-10-02 02:48:00,3,61802,61810.6,61794,61827.9,5.46946884
2024-10-02 02:49:00,3,61810.6,61750,61750,61824.7,20.07182916
2024-10-02 02:50:00,3,61750.3,61832.1,61750.3,61832.1,14.02926445
2024-10-02 02:51:00,3,61834.4,61760.4,61754.1,61837.9,8.61293608
2024-10-02 02:52:00,3,61758.3,61836.4,61754.1,61868,7.03123334
2024-10-02 02:53:00,3,61836.4,61819.9,61807.3,61869.1,5.42034943
2024-10-02 02:54:00,3,61819.9,61823.8,61774.1,61830,6.50256258
2024-10-02 02:55:00,3,61823.9,61823.2,61807.8,61883.9,9.72133595
2024-10-02 02:56:00,3,61826.3,61822.1,61815.9,61884.9,4.03295125
2024-10-02 02:57:00,3,61822.1,61788.1,61754.4,61836,12.34885137
2024-10-02 02:58:00,3,61791.2,61723.6,61700.1,61809.7,5.60808932
2024-10-02 02:59:00,3,61723.6,61754.5,61690.1,61761.8,24.09385994
2024-10-02 03:00:00,3,61754.6,61707.8,61705,61769.6,6.63761631
2024-10-02 03:01:00,3,61709.9,61699.1,61660,61717.9,8.41540297
2024-10-02 03:02:00,3,61701.6,61719.9,61701.6,61755.8,3.22762279
2024-10-02 03:03:00,3,61719.8,61650.7,61646.2,61725.9,2.42190016
2024-10-02 03:04:00,3,61650.8,61617.9,61617.9,61680.1,4.41299294
2024-10-02 03:05:00,3,61617.5,61605.8,61605.8,61644,5.70709686
2024-10-02 03:06:00,3,61605.9,61550.1,61537.2,61605.9,16.72641883
2024-10-02 03:07:00,3,61550,61358,61262,61551.8,109.56727915
2024-10-02 03:08:00,3,61358,61392.2,61341.9,61510.8,39.64750086
2024-10-02 03:09:00,3,61393.9,61308.1,61302,61415.8,31.06400341
2024-10-02 03:10:00,3,61306,61236,61231.1,61367.9,24.38191923
2024-10-02 03:11:00,3,61236,61231.7,61175.8,61267.7,20.25646884
2024-10-02 03:12:00,3,61231.6,61417.1,61231.6,61438.7,11.82081655
2024-10-02 03:13:00,3,61418.2,61390.7,61378,61476,5.57689639
2024-10-02 03:14:00,3,61390.5,61318,61306.1,61390.5,9.94296391
2024-10-02 03:15:00,3,61320.2,61394.3,61263.6,61399.8,8.38631608
2024-10-02 03:16:00,3,61394,61214.1,61175.8,61394,16.44842078
2024-10-02 03:17:00,3,61216,61229.8,61206.5,61287.5,15.60938404
2024-10-02 03:18:00,3,61229.8,61160.1,61160.1,61239.9,10.84030375
2024-10-02 03:19:00,3,61160,61008.2,60900,61160,121.44549343
2024-10-02 03:20:00,3,61008.2,61020.5,60963,61164,18.37688664
2024-10-02 03:21:00,3,61020.6,60868.1,60867.4,61063.4,53.71504538
2024-10-02 03:22:00,3,60868.1,60977.6,60825.7,61038.9,42.41621059
2024-10-02 03:23:00,3,60977.7,60997,60938.1,61015.9,10.90169305
2024-10-02 03:24:00,3,60994.7,60890.7,60884,60994.7,20.59905817
2024-10-02 03:25:00,3,60891,60710.3,60686.3,60921.2,84.74966788
2024-10-02 03:26:00,3,60712,60932.3,60712,60964.9,15.89660088
2024-10-02 03:27:00,3,60932.3,60718.8,60670.6,60943,24.10574317
2024-10-02 03:28:00,3,60719.3,60822,60600,60822,45.66880918
2024-10-02 03:29:00,3,60821.9,60739,60719.4,60877,19.1111468
2024-10-02 03:30:00,3,60739,60822.6,60724,60867.8,13.47752715
2024-10-02 03:31:00,3,60823.9,60840.8,60778.8,60923.3,35.17437241
2024-10-02 03:32:00,3,60842.6,60853.9,60826.3,60879.9,7.65812502
2024-10-02 03:33:00,3,60853.2,60615.9,60557.5,60856,42.3478322
2024-10-02 03:34:00,3,60616.1,60615.1,60595.1,60739.9,30.41492488
2024-10-02 03:35:00,3,60620.1,60493.6,60430.5,60704.1,86.6613894
2024-10-02 03:36:00,3,60486.5,60356.8,60339,60492,78.9213258
2024-10-02 03:37:00,3,60360.4,60510.1,60359.9,60578,25.21814673
2024-10-02 03:38:00,3,60512.2,60403.6,60311.3,60517.9,19.38707375
2024-10-02 03:39:00,3,60404.4,60364,60311,60437.9,19.10792972
2024-10-02 03:40:00,3,60364.1,60266,60255,60440.4,30.81080086
2024-10-02 03:41:00,3,60266,60278.6,60160.1,60335.9,40.43396218
2024-10-02 03:42:00,3,60278.6,60519.3,60278.6,60556.1,45.87626336
2024-10-02 03:43:00,3,60512,60620,60461.9,60651.9,19.60501131
2024-10-02 03:44:00,3,60619.9,60610.1,60553.4,60666,12.83464743
2024-10-02 03:45:00,3,60612,60489,60460.4,60620,22.41878289
2024-10-02 03:46:00,3,60492,60482.8,60377.1,60519.2,11.29520398
2024-10-02 03:47:00,3,60482.9,60573.7,60463.1,60603.4,17.28660775
2024-10-02 03:48:00,3,60576.7,60686,60573.5,60693,11.01305112
2024-10-02 03:49:00,3,60687.8,60740.6,60664.7,60770.2,16.98504551
2024-10-02 03:50:00,3,60739,60804.5,60737.6,60814.4,10.45955279
2024-10-02 03:51:00,3,60804.5,60649.7,60636.2,60814.5,25.02309525
2024-10-02 03:52:00,3,60653.9,60768.1,60652,60799.9,6.84270422
2024-10-02 03:53:00,3,60768.1,60799.2,60760,60825.2,3.55152655
2024-10-02 03:54:00,3,60804.3,60741.5,60741.5,60848,20.66868215
2024-10-02 03:55:00,3,60741.5,60853.9,60741.5,60857.9,8.91171729
2024-10-02 03:56:00,3,60854,60837.8,60821.1,60854.4,2.28772386
2024-10-02 03:57:00,3,60837.8,60830,60816.7,60849.9,3.9107352
2024-10-02 03:58:00,3,60829.6,60688.9,60686,60851.6,5.53004922
2024-10-02 03:59:00,3,60690,60799.4,60690,60817,20.57867073
2024-10-02 04:00:00,3,60799.5,60816.5,60770.6,60844,13.12027229
2024-10-02 04:01:00,3,60819.5,60906,60818,60910.4,9.30346073
2024-10-02 04:02:00,3,60906.1,60825.6,60792.3,60921.1,7.50506591
2024-10-02 04:03:00,3,60825.5,60850.7,60805.4,60907.8,1.84259706
2024-10-02 04:04:00,3,60853,60908,60838.8,60921.8,6.1717592
2024-10-02 04:05:00,3,60908,60889.5,60849.8,60922.1,6.82043107
2024-10-02 04:06:00,3,60892.6,60886.6,60862.2,60916.9,6.33245246
2024-10-02 04:07:00,3,60886.6,60851.9,60828,60903.9,4.98870646
2024-10-02 04:08:00,3,60852,60768.1,60766.1,60873.1,6.04709639
2024-10-02 04:09:00,3,60768.2,60699.6,60690.1,60768.2,15.38418728
2024-10-02 04:10:00,3,60699.7,60746.1,60656,60773.9,8.84761482
2024-10-02 04:11:00,3,60743.7,60767.9,60726,60792.2,5.35606798
2024-10-02 04:12:00,3,60767.9,60827.5,60762,60827.5,5.37288036
2024-10-02 04:13:00,3,60828.7,60803.9,60764.8,60831.9,6.86452023
2024-10-02 04:14:00,3,60804,60934.1,60803.9,60940,3.23975565
2024-10-02 04:15:00,3,60934.2,60876.1,60870,60946.3,4.71576097
2024-10-02 04:16:00,3,60876,60899.9,60864.9,60917.5,6.27927805
2024-10-02 04:17:00,3,60899.9,60850.2,60818.1,60899.9,2.25200021
2024-10-02 04:18:00,3,60850.3,60914.1,60844.9,60914.2,19.2239885
2024-10-02 04:19:00,3,60914.1,60834.7,60822.4,60914.1,7.42173782
2024-10-02 04:20:00,3,60835.1,60759.4,60756.7,60836,11.0265561
2024-10-02 04:21:00,3,60759.4,60758.9,60735.7,60774,6.65198575
2024-10-02 04:22:00,3,60759,60735.5,60734,60773,2.92901509
2024-10-02 04:23:00,3,60735.5,60819.9,60728.5,60820,4.06119309
2024-10-02 04:24:00,3,60820,60852,60819.9,60888.7,6.14970876
2024-10-02 04:25:00,3,60852.5,60891.9,60852.5,60892,2.24046769
2024-10-02 04:26:00,3,60892,60870.5,60824.1,60892,1.60683168
2024-10-02 04:27:00,3,60870.5,60833.9,60832,60870.6,2.71717695
2024-10-02 04:28:00,3,60833.9,60830.9,60776,60833.9,1.66994946
2024-10-02 04:29:00,3,60831,60867.8,60830.9,60874.3,3.79960991
2024-10-02 04:30:00,3,60867.7,60806.6,60782.1,60867.7,5.11654695
2024-10-02 04:31:00,3,60806.6,60856.2,60806,60872.5,4.36763422
2024-10-02 04:32:00,3,60856.2,60846,60828.8,60874,3.22138642
2024-10-02 04:33:00,3,60846,60793.8,60787.2,60846,5.7128356
2024-10-02 04:34:00,3,60800,60801.8,60783.3,60837.2,2.67396891
2024-10-02 04:35:00,3,60801.9,60727.2,60727.2,60801.9,4.75963539
2024-10-02 04:36:00,3,60727.2,60765.7,60724.3,60765.8,7.97185412
2024-10-02 04:37:00,3,60765.7,60819.5,60765.7,60833.6,1.84477898
2024-10-02 04:38:00,3,60818.8,60799.9,60760.8,60818.8,3.24922692
2024-10-02 04:39:00,3,60800,60850.7,60786,60863.9,3.0011077
2024-10-02 04:40:00,3,60850.7,60896.5,60824,60909.8,5.11218153
2024-10-02 04:41:00,3,60896.6,60946.2,60896.5,60949.9,3.48403227
2024-10-02 04:42:00,3,60946.3,60919.1,60916.8,60946.3,1.70026757
2024-10-02 04:43:00,3,60921.4,60941.5,60921.3,60948.2,1.5935667
